date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:37:11	8600/8600	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Dec%202021%2022:01:45%20GMT	https://oregonstate.edu/sites/default/files/css/css_czcHFJH2l1cfsKUNr3lc2DDReeaei3_v0iDS4PQ-Fiw.css	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/css/css_czcHFJH2l1cfsKUNr3lc2DDReeaei3_v0iDS4PQ-Fiw.css	(from https://oregonstate.edu/academics)
15:37:12	20748/20748	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:44%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/01_accountancy_1400x700.jpg?itok=DZLANZy9	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/01_accountancy_1400x7008eaa.jpg	(from https://oregonstate.edu/academics)
15:37:12	22519/22519	---MCZ	200	added ('OK')	text/html	etag:%221642462642%22	https://oregonstate.edu/academic-programs/accountancy	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/accountancy.html	(from https://oregonstate.edu/academics)
15:37:12	33256/33256	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:44%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/02_agricultural_business_1400x700.jpg?itok=nKhvBHEv	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/02_agricultural_business_1400x700591f.jpg	(from https://oregonstate.edu/academics)
15:37:13	22925/22925	---M-Z	200	added ('OK')	text/html	etag:%221642452385%22	https://oregonstate.edu/academic-programs/agricultural-and-food-business-management	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/agricultural-and-food-business-management.html	(from https://oregonstate.edu/academics)
15:37:13	24327/24327	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:44%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/03_agricultural_science_1400x700.jpg?itok=dqZUHcsb	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/03_agricultural_science_1400x7004799.jpg	(from https://oregonstate.edu/academics)
15:37:13	23105/23105	---M-Z	200	added ('OK')	text/html	etag:%221642449620%22	https://oregonstate.edu/academic-programs/agricultural-science	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/agricultural-science.html	(from https://oregonstate.edu/academics)
15:37:13	20765/20765	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:44%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/04_american_studies_1400x700.jpg?itok=LOL9dXUH	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/04_american_studies_1400x70030b5.jpg	(from https://oregonstate.edu/academics)
15:37:14	22442/22442	---MCZ	200	added ('OK')	text/html	etag:%221642462643%22	https://oregonstate.edu/academic-programs/american-studies	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/american-studies.html	(from https://oregonstate.edu/academics)
15:37:14	19462/19462	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:44%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/05_animal-sciences_1400x700.jpg?itok=5mf0e7n-	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/05_animal-sciences_1400x700e349.jpg	(from https://oregonstate.edu/academics)
15:37:14	22641/22641	---M-Z	200	added ('OK')	text/html	etag:%221642449679%22	https://oregonstate.edu/academic-programs/animal-sciences	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/animal-sciences.html	(from https://oregonstate.edu/academics)
15:37:14	23295/23295	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:46%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/2021-01/anthropology-1400x700.jpg?itok=3Lo5P7kH	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/2021-01/anthropology-1400x700554c.jpg	(from https://oregonstate.edu/academics)
15:37:15	22999/22999	---M-Z	200	added ('OK')	text/html	etag:%221642451733%22	https://oregonstate.edu/academic-programs/anthropology	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/anthropology.html	(from https://oregonstate.edu/academics)
15:37:15	19463/19463	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:46%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/06-5_apparel-design1400x700.jpg?itok=_919EPJ7	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/06-5_apparel-design1400x700a811.jpg	(from https://oregonstate.edu/academics)
15:37:15	21983/21983	---M-Z	200	added ('OK')	text/html	etag:%221642462012%22	https://oregonstate.edu/academic-programs/apparel-design	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/apparel-design.html	(from https://oregonstate.edu/academics)
15:37:15	20829/20829	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:46%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/07_architectural-engineering_1400x700.jpg?itok=Qh888O6E	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/07_architectural-engineering_1400x7002187.jpg	(from https://oregonstate.edu/academics)
15:37:15	22916/22916	---M-Z	200	added ('OK')	text/html	etag:%221642458860%22	https://oregonstate.edu/academic-programs/architectural-engineering	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/architectural-engineering.html	(from https://oregonstate.edu/academics)
15:37:16	25748/25748	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:46%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/07-5_art-1400x700.jpg?itok=L9K5Xwif	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/07-5_art-1400x700b389.jpg	(from https://oregonstate.edu/academics)
15:37:16	22009/22009	---MCZ	200	added ('OK')	text/html	etag:%221642462646%22	https://oregonstate.edu/academic-programs/art	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/art.html	(from https://oregonstate.edu/academics)
15:37:16	15104/15104	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:46%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/7-6_arts-media-tech-1400x700.jpg?itok=4ZdfGzql	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/7-6_arts-media-tech-1400x700e874.jpg	(from https://oregonstate.edu/academics)
15:37:16	22011/22011	---M-Z	200	added ('OK')	text/html	etag:%221642451750%22	https://oregonstate.edu/academic-programs/arts-media-and-technology	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/arts-media-and-technology.html	(from https://oregonstate.edu/academics)
15:37:17	23962/23962	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:47%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/08_biochemistry%26biophysics_1400x700.jpg?itok=zanMydO-	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/08_biochemistry&biophysics_1400x700cbd9.jpg	(from https://oregonstate.edu/academics)
15:37:17	22286/22286	---MCZ	200	added ('OK')	text/html	etag:%221642462647%22	https://oregonstate.edu/academic-programs/biochemistry-and-biophysics	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/biochemistry-and-biophysics.html	(from https://oregonstate.edu/academics)
15:37:17	26122/26122	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Nov%202021%2022:48:47%20GMT	https://oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/09_biochemistry%26molecular-biology_1400x700.jpg?itok=kjSRh4Jr	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/styles/300x200_scale_crop/public/09_biochemistry&molecular-biology_1400x7008977.jpg	(from https://oregonstate.edu/academics)
15:37:17	22704/22704	---M-Z	200	added ('OK')	text/html	etag:%221642452891%22	https://oregonstate.edu/academic-programs/biochemistry-and-molecular-biology	C:/My%20Web%20Sites/OSU/oregonstate.edu/academic-programs/biochemistry-and-molecular-biology.html	(from https://oregonstate.edu/academics)
15:37:19	34396/34396	---MCZ	200	added ('OK')	text/html	etag:%221642462648%22	https://oregonstate.edu/academics?title=&page=1	C:/My%20Web%20Sites/OSU/oregonstate.edu/academicsf875.html	(from https://oregonstate.edu/academics)
15:37:19	171105/171105	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2004%20Jan%202022%2018:48:19%20GMT	https://oregonstate.edu/sites/default/files/js/js__GYPdTCdIxcpI7m1nMqBWZIvh0t-NgtNBpoLUlh4GSM.js	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/js/js__GYPdTCdIxcpI7m1nMqBWZIvh0t-NgtNBpoLUlh4GSM.js	(from https://oregonstate.edu/academics)
15:37:19	57328/57328	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2004%20Jan%202022%2018:48:19%20GMT	https://oregonstate.edu/sites/default/files/js/js_ArsLPvjzA--tX2oK7cB4MJVJEDm8p9Tv6fEvwCjJtJE.js	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/js/js_ArsLPvjzA--tX2oK7cB4MJVJEDm8p9Tv6fEvwCjJtJE.js	(from https://oregonstate.edu/academics)
15:37:19	10771/10771	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jan%202022%2023:37:29%20GMT	https://oregonstate.edu/node/61	C:/My%20Web%20Sites/OSU/oregonstate.edu/node/61	(from https://oregonstate.edu/osuresearch)
15:37:20	7066/7066	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Dec%202021%2000:31:11%20GMT	https://oregonstate.edu/sites/default/files/css/css_toehV4PKpJLbXSWt0yluQdereYWPQkfwRVFhA604JQI.css	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/css/css_toehV4PKpJLbXSWt0yluQdereYWPQkfwRVFhA604JQI.css	(from https://oregonstate.edu/osuresearch)
15:37:20	122134/122134	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Oct%202021%2023:22:36%20GMT	https://oregonstate.edu/sites/default/files/paragraphs/research-hero-1900x800.jpg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/paragraphs/research-hero-1900x800.jpg	(from https://oregonstate.edu/osuresearch)
15:37:20	1849/1849	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Jul%202021%2023:39:08%20GMT	https://oregonstate.edu/sites/default/files/2021-07/4grants-white.svg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-07/4grants-white.svg	(from https://oregonstate.edu/osuresearch)
15:37:20	74995/74995	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2019:39:27%20GMT	https://oregonstate.edu/sites/default/files/2021-11/stories-Better_together_v4.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-11/stories-Better_together_v4.png	(from https://oregonstate.edu/osuresearch)
15:37:20	65152/65152	---M--	200	added ('OK')	video/mp4	date:Mon,%2015%20Nov%202021%2018:47:56%20GMT	https://oregonstate.edu/sites/default/files/2021-11/stories-better-together.mp4	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-11/stories-better-together.mp4	(from https://oregonstate.edu/osuresearch)
15:37:21	31405/31405	---M-Z	200	added ('OK')	text/html	etag:%221642454456%22	https://oregonstate.edu/stories/beaver-nation-we-are-better-together	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories/beaver-nation-we-are-better-together.html	(from https://oregonstate.edu/osuresearch)
15:37:21	42920/42920	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Sep%202021%2016:33:28%20GMT	https://oregonstate.edu/sites/default/files/2021-09/stories-dog-harness.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-09/stories-dog-harness.png	(from https://oregonstate.edu/osuresearch)
15:37:21	23484/23484	---M--	200	added ('OK')	video/mp4	date:Fri,%2003%20Sep%202021%2016:34:08%20GMT	https://oregonstate.edu/sites/default/files/2021-09/dog-harness.mp4	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-09/dog-harness.mp4	(from https://oregonstate.edu/osuresearch)
15:37:21	35493/35493	---M-Z	200	added ('OK')	text/html	etag:%221642457761%22	https://oregonstate.edu/stories/dog-harness-made-more-walking	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories/dog-harness-made-more-walking.html	(from https://oregonstate.edu/osuresearch)
15:37:22	31157/31157	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Aug%202021%2022:57:19%20GMT	https://oregonstate.edu/sites/default/files/2021-08/stories-value-rec.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-08/stories-value-rec.png	(from https://oregonstate.edu/osuresearch)
15:37:22	23834/23834	---M--	200	added ('OK')	video/mp4	date:Tue,%2010%20Aug%202021%2022:58:18%20GMT	https://oregonstate.edu/sites/default/files/2021-08/value-of-recreation.mp4	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-08/value-of-recreation.mp4	(from https://oregonstate.edu/osuresearch)
15:37:22	37271/37271	---M-Z	200	added ('OK')	text/html	etag:%221642455879%22	https://oregonstate.edu/stories/recreation-good-you-and-your-wallet	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories/recreation-good-you-and-your-wallet.html	(from https://oregonstate.edu/osuresearch)
15:37:22	124091/124091	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Aug%202021%2020:38:08%20GMT	https://oregonstate.edu/sites/default/files/2021-08/stories-mecc.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-08/stories-mecc.png	(from https://oregonstate.edu/osuresearch)
15:37:23	478527/478527	---M--	200	added ('OK')	video/mp4	date:Thu,%2012%20Aug%202021%2021:07:31%20GMT	https://oregonstate.edu/sites/default/files/2021-08/marine-MECC.mp4	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-08/marine-MECC.mp4	(from https://oregonstate.edu/osuresearch)
15:37:23	39537/39537	---M-Z	200	added ('OK')	text/html	etag:%221642458226%22	https://oregonstate.edu/stories/our-future-depends-alternative-energy-solutions	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories/our-future-depends-alternative-energy-solutions.html	(from https://oregonstate.edu/osuresearch)
15:37:23	41695/41695	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Jun%202021%2023:13:27%20GMT	https://oregonstate.edu/sites/default/files/2021-06/stories-beautiful-flavorful-healthful.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-06/stories-beautiful-flavorful-healthful.png	(from https://oregonstate.edu/osuresearch)
15:37:23	40415/40415	---M--	200	added ('OK')	video/mp4	date:Thu,%2003%20Jun%202021%2023:17:17%20GMT	https://oregonstate.edu/sites/default/files/2021-06/beautiful-flavorful-healthful.mp4	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-06/beautiful-flavorful-healthful.mp4	(from https://oregonstate.edu/osuresearch)
15:37:25	37030/37030	---MCZ	200	added ('OK')	text/html	etag:%221642462653%22	https://oregonstate.edu/stories/beautiful-flavorful-healthful	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories/beautiful-flavorful-healthful.html	(from https://oregonstate.edu/osuresearch)
15:37:25	31941/31941	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2019:53:58%20GMT	https://oregonstate.edu/sites/default/files/2021-03/Impact2021_icon_PhD-Dancer_v1.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-03/Impact2021_icon_PhD-Dancer_v1.png	(from https://oregonstate.edu/osuresearch)
15:37:25	52979/52979	---M--	200	added ('OK')	video/mp4	date:Thu,%2008%20Apr%202021%2018:17:44%20GMT	https://oregonstate.edu/sites/default/files/2021-04/PhD-Dancer_v3.mp4	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-04/PhD-Dancer_v3.mp4	(from https://oregonstate.edu/osuresearch)
15:37:25	34705/34705	---M-Z	200	added ('OK')	text/html	etag:%221642455042%22	https://oregonstate.edu/stories/dancing-mechanisms-covid-19	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories/dancing-mechanisms-covid-19.html	(from https://oregonstate.edu/osuresearch)
15:37:25	35878/35878	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Jan%202021%2005:22:31%20GMT	https://oregonstate.edu/sites/default/files/2021-01/Impact2021_animated_icon_math-lab_v1.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-01/Impact2021_animated_icon_math-lab_v1.png	(from https://oregonstate.edu/osuresearch)
15:37:25	29152/29152	---M--	200	added ('OK')	video/mp4	date:Tue,%2006%20Apr%202021%2016:27:20%20GMT	https://oregonstate.edu/sites/default/files/2021-04/collaboration-creativity.mp4	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-04/collaboration-creativity.mp4	(from https://oregonstate.edu/osuresearch)
15:37:27	34126/34126	---MCZ	200	added ('OK')	text/html	etag:%221642462656%22	https://oregonstate.edu/stories/collaboration-creativity-effective-learning-all	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories/collaboration-creativity-effective-learning-all.html	(from https://oregonstate.edu/osuresearch)
15:37:27	30824/30824	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Apr%202021%2016:30:28%20GMT	https://oregonstate.edu/sites/default/files/2021-04/no-parent-left-behind-600x600.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-04/no-parent-left-behind-600x600.png	(from https://oregonstate.edu/osuresearch)
15:37:27	53058/53058	---M--	200	added ('OK')	video/mp4	date:Tue,%2006%20Apr%202021%2017:48:43%20GMT	https://oregonstate.edu/sites/default/files/2021-04/no-parent-left-behind_0.mp4	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-04/no-parent-left-behind_0.mp4	(from https://oregonstate.edu/osuresearch)
15:37:27	35336/35336	---M-Z	200	added ('OK')	text/html	etag:%221642458199%22	https://oregonstate.edu/stories/no-parent-left-behind	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories/no-parent-left-behind.html	(from https://oregonstate.edu/osuresearch)
15:37:28	170945/170945	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2004%20Jan%202022%2018:48:20%20GMT	https://oregonstate.edu/sites/default/files/js/js_i7A32v4x1HwIDjEHXfBBahLLJs0IBqOEnGdW5nen50o.js	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/js/js_i7A32v4x1HwIDjEHXfBBahLLJs0IBqOEnGdW5nen50o.js	(from https://oregonstate.edu/osuresearch)
15:37:28	10755/10755	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jan%202022%2023:37:38%20GMT	https://oregonstate.edu/node/26	C:/My%20Web%20Sites/OSU/oregonstate.edu/node/26	(from https://oregonstate.edu/future)
15:37:28	5124/5124	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Dec%202021%2018:23:54%20GMT	https://oregonstate.edu/sites/default/files/css/css_87alUqB-VA1tZJCpnce600GQPAZalhzrKm861IbbfJA.css	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/css/css_87alUqB-VA1tZJCpnce600GQPAZalhzrKm861IbbfJA.css	(from https://oregonstate.edu/future)
15:37:28	202703/202703	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2017:27:48%20GMT	https://oregonstate.edu/sites/default/files/cascades.jpg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/cascades.jpg	(from https://oregonstate.edu/future)
15:37:29	105367/105367	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2017:28:19%20GMT	https://oregonstate.edu/sites/default/files/hatfield.jpg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/hatfield.jpg	(from https://oregonstate.edu/future)
15:37:29	108169/108169	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%2017:25:59%20GMT	https://oregonstate.edu/sites/default/files/portland.jpg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/portland.jpg	(from https://oregonstate.edu/future)
15:37:29	0/0	---M--	301	error ('Moved%20permanently')	text/html	date:Mon,%2017%20Jan%202022%2023:37:39%20GMT	https://oregonstate.edu/admissions/international	C:/My%20Web%20Sites/OSU/oregonstate.edu/admissions/international	(from https://oregonstate.edu/future)
15:37:29	10755/10755	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jan%202022%2023:37:39%20GMT	https://oregonstate.edu/node/11	C:/My%20Web%20Sites/OSU/oregonstate.edu/node/11	(from https://oregonstate.edu/current)
15:37:30	99850/99850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Dec%202021%2022:50:10%20GMT	https://oregonstate.edu/sites/default/files/paragraphs/current-student-winter-2100x900.jpg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/paragraphs/current-student-winter-2100x900.jpg	(from https://oregonstate.edu/current)
15:37:30	8007/8007	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jul%202021%2023:15:50%20GMT	https://oregonstate.edu/sites/default/files/2021-07/spotify-code.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-07/spotify-code.png	(from https://oregonstate.edu/current)
15:37:30	10759/10759	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jan%202022%2023:37:40%20GMT	https://oregonstate.edu/node/36	C:/My%20Web%20Sites/OSU/oregonstate.edu/node/36	(from https://oregonstate.edu/faculty)
15:37:30	7889/7889	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Jan%202022%2017:26:46%20GMT	https://oregonstate.edu/sites/default/files/css/css_l2TV6GB7935w0uBqG_-LwmjKa77N13vpKlkMcyRr3Vs.css	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/css/css_l2TV6GB7935w0uBqG_-LwmjKa77N13vpKlkMcyRr3Vs.css	(from https://oregonstate.edu/faculty)
15:37:31	324032/324032	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Dec%202021%2022:54:07%20GMT	https://oregonstate.edu/sites/default/files/paragraphs/hpfaculty-winter-1900x800.jpg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/paragraphs/hpfaculty-winter-1900x800.jpg	(from https://oregonstate.edu/faculty)
15:37:31	170692/170692	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2004%20Jan%202022%2018:48:42%20GMT	https://oregonstate.edu/sites/default/files/js/js_7NJoVYIb-_6_vXCOVDtRWhJtQpAfRofgaU3O8IwTPsc.js	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/js/js_7NJoVYIb-_6_vXCOVDtRWhJtQpAfRofgaU3O8IwTPsc.js	(from https://oregonstate.edu/faculty)
15:37:31	10887/10887	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jan%202022%2023:37:41%20GMT	https://oregonstate.edu/node/4381	C:/My%20Web%20Sites/OSU/oregonstate.edu/node/4381	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:31	8123/8123	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Dec%202021%2000:31:44%20GMT	https://oregonstate.edu/sites/default/files/css/css_B64vWOemnRI8QKAisk7aSEsRjuXDbKldJGTWthme2M8.css	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/css/css_B64vWOemnRI8QKAisk7aSEsRjuXDbKldJGTWthme2M8.css	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:31	8501/8501	---M-Z	200	added ('OK')	text/css	date:Thu,%2013%20Jan%202022%2020:27:26%20GMT	https://oregonstate.edu/sites/default/files/css/css_Vzj7D8bmlWWYxpC8r5k3GeCodVg45LPFCx3xVc1F78w.css	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/css/css_Vzj7D8bmlWWYxpC8r5k3GeCodVg45LPFCx3xVc1F78w.css	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:32	17447/17447	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Dec%202020%2019:38:24%20GMT	https://oregonstate.edu/sites/default/files/2020-12/logo_orange-over-black-01.svg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2020-12/logo_orange-over-black-01.svg	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:32	22484/22484	---M-Z	200	added ('OK')	text/html	etag:%221642450127%22	https://oregonstate.edu/stories	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories.html	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:32	83374/83374	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jan%202022%2000:06:45%20GMT	https://oregonstate.edu/sites/default/files/2022-01/stories-medstaircase-jennie-480x640.jpg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2022-01/stories-medstaircase-jennie-480x640.jpg	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:32	26973/26973	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jan%202022%2000:02:25%20GMT	https://oregonstate.edu/sites/default/files/2022-01/stories-med-mendoza-320x240.jpg	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2022-01/stories-med-mendoza-320x240.jpg	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:33	20379/20379	---MCZ	200	added ('OK')	text/html	etag:%221642462663%22	https://oregonstate.edu/topic/medicine	C:/My%20Web%20Sites/OSU/oregonstate.edu/topic/medicine.html	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:34	22617/22617	---MCZ	200	added ('OK')	text/html	etag:%221642462664%22	https://oregonstate.edu/story-location/portland	C:/My%20Web%20Sites/OSU/oregonstate.edu/story-location/portland.html	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:34	44474/44474	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Nov%202021%2019:39:45%20GMT	https://oregonstate.edu/sites/default/files/2021-11/stories-enrollment-2.png	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-11/stories-enrollment-2.png	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:35	646409/646409	---M--	200	added ('OK')	video/mp4	date:Wed,%2010%20Nov%202021%2019:40:40%20GMT	https://oregonstate.edu/sites/default/files/2021-11/stories-enrollment-2.mp4	C:/My%20Web%20Sites/OSU/oregonstate.edu/sites/default/files/2021-11/stories-enrollment-2.mp4	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
15:37:35	38668/38668	---M-Z	200	added ('OK')	text/html	etag:%221642454213%22	https://oregonstate.edu/stories/destination-choice-more-students	C:/My%20Web%20Sites/OSU/oregonstate.edu/stories/destination-choice-more-students.html	(from https://oregonstate.edu/stories/if-you-can-see-it-you-can-do-it)
